自助序号,异常类型,路线,真阳性,假阳性,假阴性,真阴性,灵敏度,特异度,精确率,F1分数,马修斯相关系数,平衡准确率,准确率,ROC曲线下面积,PR曲线下面积,实际异常比例,预测异常比例,布里尔分数,对数损失,校准截距,校准斜率,校准实际异常比例,校准平均预测概率
296,T13,L1正则多因素逻辑回归,1.4166666666666665,4.5,3.55,137.53333333333333,0.28523489932885904,0.9683172964092935,0.23943661971830985,0.2603369065849923,0.23308730208444028,0.6267760978690763,0.9452380952380952,0.711741625026467,0.2653120659103793,0.03378684807256236,0.04024943310657596,0.029096365863906723,0.13275798476664244,-0.7908714055834147,0.7391414074021699,0.03378684807256236,0.03619870782514141
296,T18,对应染色体三标准差Z值规则,0.0,8.16904761904762,8.700000000000001,130.13095238095238,0.0,0.940932410563647,0.0,,-0.0608402652227705,0.4704662052818235,0.8852445740200842,0.6550286295447159,0.08765219728197227,0.059183673469387764,0.055571752510528025,,,,,,
296,T18,L1正则多因素逻辑回归,3.5,3.833333333333333,5.2,134.46666666666664,0.40229885057471265,0.9722824777054712,0.4772727272727273,0.43659043659043656,0.4059941207319106,0.6872906641400919,0.9385487528344671,0.8679053043690139,0.5268097687082763,0.059183673469387764,0.049886621315192746,0.041170464385294085,0.1585223726875663,-0.5457449414649748,0.8584917516998605,0.059183673469387764,0.07343532205066182
296,T21,对应染色体三标准差Z值规则,0.0,0.0,3.75,143.25,0.0,1.0,,,,0.5,0.9744897959183674,0.4953484091587641,0.034533361396331036,0.025510204081632654,0.0,,,,,,
296,T21,L1正则多因素逻辑回归,0.9166666666666666,0.5,2.8333333333333335,142.75,0.24444444444444444,0.9965095986038395,0.6470588235294118,0.3548387096774193,0.3888727397967892,0.620477021524142,0.9773242630385487,0.6171499979993289,0.27739733789624876,0.025510204081632654,0.00963718820861678,0.02073537029973578,0.10548153365004517,0.04268095013658679,1.0119494871602395,0.025510204081632654,0.025435784664224356
297,T13,对应染色体三标准差Z值规则,0.0,2.7547619047619043,6.933333333333334,137.31190476190474,0.0,0.9803324947304006,0.0,,-0.030746446893656146,0.4901662473652003,0.9340945902170392,0.538861403103877,0.09949187120535442,0.047165532879818596,0.01873987690314221,,,,,,
297,T13,L1正则多因素逻辑回归,1.9166666666666665,4.95,5.016666666666667,135.11666666666667,0.27644230769230765,0.9646596858638744,0.27912621359223294,0.27777777777777773,0.24221192931715582,0.620550996778091,0.9321995464852607,0.6771700158480265,0.21770887468927122,0.047165532879818596,0.04671201814058957,0.042496321321313105,0.18632203732361113,-1.1706420868718372,0.5124949299904311,0.047165532879818596,0.043921992749111176
297,T18,对应染色体三标准差Z值规则,0.0,5.938095238095239,14.466666666666669,126.59523809523809,0.0,0.9551954584650761,0.0,,-0.06778605885388028,0.47759772923253807,0.8611920958859733,0.5710882656593501,0.11774072180344952,0.0984126984126984,0.040395205701328145,,,,,,
297,T18,L1正则多因素逻辑回归,6.45,3.1666666666666665,8.016666666666666,129.36666666666667,0.445852534562212,0.9761066398390342,0.6707105719237435,0.5356401384083045,0.5083208523504683,0.7109795872006232,0.9239229024943311,0.8639200658195387,0.6370458536851885,0.0984126984126984,0.06541950113378685,0.05570788755406643,0.2149340633177538,-0.07783223862980806,0.8106024759151338,0.0984126984126984,0.08620174956152277
297,T21,对应染色体三标准差Z值规则,0.0,0.0,5.0,142.0,0.0,1.0,,,,0.5,0.9659863945578231,0.3953834115805946,0.03198835730496899,0.034013605442176874,0.0,,,,,,
297,T21,L1正则多因素逻辑回归,1.1666666666666665,1.0,3.833333333333333,141.0,0.2333333333333333,0.9929577464788732,0.5384615384615384,0.3255813953488372,0.3403817722424411,0.6131455399061033,0.9671201814058956,0.7227146210596915,0.3027578622273584,0.034013605442176874,0.014739229024943309,0.027377056145370005,0.12510869041463915,0.9560860486260476,1.2288159887461954,0.034013605442176874,0.027981986996563023
298,T13,对应染色体三标准差Z值规则,0.0,2.9261904761904765,6.249999999999999,137.82380952380953,0.0,0.9792100143787533,0.0,,-0.03003133117824016,0.48960500718937666,0.9375769355361192,0.40737921377352987,0.047592555073128054,0.04251700680272109,0.019906057661159698,,,,,,
298,T13,L1正则多因素逻辑回归,1.0833333333333333,2.9,5.166666666666666,137.85,0.17333333333333334,0.9793960923623446,0.2719665271966527,0.21172638436482083,0.18978866811624923,0.576364712847839,0.945124716553288,0.6178188277087036,0.2924519147304149,0.04251700680272109,0.027097505668934242,0.03585901060920772,0.17301931984735106,-1.2320810035281384,0.5167026979576614,0.04251700680272109,0.038354447897042857
298,T18,对应染色体三标准差Z值规则,0.0,6.728571428571429,10.35,129.92142857142858,0.0,0.9507605457111494,0.0,,-0.06027568858596215,0.4753802728555747,0.8838192419825074,0.5909565017621673,0.09566144512415789,0.07040816326530612,0.045772594752186584,,,,,,
298,T18,L1正则多因素逻辑回归,5.25,4.416666666666666,5.1000000000000005,132.23333333333332,0.5072463768115941,0.9676789852421027,0.5431034482758621,0.5245628642797668,0.49020078584923316,0.7374626810268484,0.9352607709750566,0.9011280895657039,0.6402708023711087,0.07040816326530612,0.06575963718820861,0.040746454499533916,0.15334305237450493,-0.22136080515497525,0.9890878998650801,0.07040816326530612,0.07949565771734518
298,T21,对应染色体三标准差Z值规则,0.0,0.0,3.416666666666667,143.58333333333334,0.0,1.0,,,,0.5,0.9767573696145125,0.38308651886784173,0.02055836425436636,0.023242630385487528,0.0,,,,,,
298,T21,L1正则多因素逻辑回归,0.8333333333333333,1.0,2.5833333333333335,142.58333333333331,0.2439024390243902,0.9930354033662218,0.45454545454545453,0.31746031746031744,0.3216870519412497,0.6184689211953059,0.97562358276644,0.44531868152609067,0.2604812427428847,0.023242630385487528,0.012471655328798185,0.019441768878441436,0.10682907821180249,-1.1064022138541703,0.7091032197758672,0.023242630385487528,0.02613697902543715
299,T13,对应染色体三标准差Z值规则,0.2,4.126190476190476,4.466666666666666,138.20714285714286,0.042857142857142864,0.9710103713616594,0.046230049532195935,0.04447974583002384,0.014385679265126905,0.5069337571094011,0.941545189504373,0.42152905893036374,0.029404690292295855,0.031746031746031744,0.029429867184969222,,,,,,
299,T13,L1正则多因素逻辑回归,1.3333333333333333,4.2,3.3333333333333335,138.13333333333335,0.2857142857142857,0.9704918032786886,0.24096385542168675,0.261437908496732,0.23600742729330051,0.6281030444964871,0.9487528344671202,0.6822822372508721,0.2408905194780181,0.031746031746031744,0.03764172335600907,0.027340088380624367,0.13040781235246937,-1.0797802672778618,0.6760285796625743,0.031746031746031744,0.03778675360900814
299,T18,对应染色体三标准差Z值规则,0.0,6.526190476190476,9.766666666666667,130.70714285714286,0.0,0.9524445678198411,0.0,,-0.057501022713178244,0.47622228390992055,0.8891642371234207,0.623949767923063,0.09231749017438776,0.06643990929705215,0.04439585357952705,,,,,,
299,T18,L1正则多因素逻辑回归,3.95,4.166666666666667,5.816666666666666,133.06666666666666,0.40443686006825946,0.9696380859849406,0.486652977412731,0.44175209692451073,0.40789435011553155,0.6870374730266,0.9320861678004534,0.8890139551705971,0.5671453293570937,0.06643990929705215,0.05521541950113379,0.042781661489685256,0.1583709048777817,-0.21758624878029129,0.9494662514513488,0.06643990929705215,0.07237163288053734
299,T21,对应染色体三标准差Z值规则,0.0,0.0,3.5833333333333335,143.41666666666669,0.0,1.0,,,,0.5,0.9756235827664399,0.6405612899863132,0.06272940842544603,0.02437641723356009,0.0,,,,,,
299,T21,L1正则多因素逻辑回归,0.8333333333333333,1.0,2.75,142.41666666666666,0.23255813953488372,0.9930273097036607,0.45454545454545453,0.30769230769230765,0.3134731373302768,0.6127927246192723,0.9744897959183674,0.6395709826435607,0.27207779815799216,0.02437641723356009,0.012471655328798185,0.01999453478881226,0.10077649444597093,0.38549048831854554,1.1237866556624554,0.02437641723356009,0.02500276435393758
300,T13,对应染色体三标准差Z值规则,0.2,3.9166666666666665,2.2,140.68333333333334,0.08333333333333333,0.9729137851544492,0.04858299595141701,0.061381074168797956,0.04320424377667881,0.5281235592438912,0.9583900226757369,0.5435291298016056,0.02471422755217211,0.016326530612244896,0.028004535147392293,,,,,,
300,T13,L1正则多因素逻辑回归,0.0,2.25,2.4,142.35000000000002,0.0,0.9844398340248963,0.0,,-0.016062141489369273,0.49221991701244816,0.9683673469387755,0.5691083823647796,0.07966798949639009,0.016326530612244896,0.015306122448979591,0.017482738011296985,0.09350646203970134,-2.8760796458034505,0.3101391790750239,0.016326530612244896,0.031808379779271756
300,T18,对应染色体三标准差Z值规则,0.0,8.119047619047619,9.316666666666666,129.56428571428572,0.0,0.9410310062773445,0.0,,-0.06289567670682879,0.47051550313867224,0.8813896987366375,0.6763911363979491,0.09558423139554996,0.06337868480725624,0.05523161645610625,,,,,,
300,T18,L1正则多因素逻辑回归,3.25,2.5,6.066666666666667,135.18333333333334,0.3488372093023256,0.9818423919622322,0.5652173913043478,0.43141592920353977,0.4155757710488005,0.6653398006322789,0.9417233560090703,0.8123432632149692,0.5094462752827945,0.06337868480725624,0.0391156462585034,0.042512411606235485,0.17791793430283726,-0.4524641214675324,0.7466044947918582,0.06337868480725624,0.061961987133143916
300,T21,对应染色体三标准差Z值规则,0.0,0.0,1.5833333333333333,145.41666666666666,0.0,1.0,,,,0.5,0.9892290249433106,0.5202346841315323,0.014455757710677855,0.010770975056689341,0.0,,,,,,
300,T21,L1正则多因素逻辑回归,0.0,0.0,1.5833333333333333,145.41666666666666,0.0,1.0,,,,0.5,0.9892290249433106,0.3996507026879519,0.013470959250444765,0.010770975056689341,0.0,0.011054307580904595,0.06815202183990979,-6.583685725732997,-0.4927569921094376,0.010770975056689341,0.021235380845659395
301,T13,对应染色体三标准差Z值规则,0.8,3.3999999999999995,8.15,134.65,0.08938547486033518,0.9753712423035131,0.19047619047619052,0.12167300380228137,0.09294495004729901,0.5323783585819242,0.9214285714285716,0.5796351490001472,0.13156096701711884,0.060884353741496595,0.028571428571428574,,,,,,
301,T13,L1正则多因素逻辑回归,1.0833333333333333,3.7,7.866666666666667,134.35000000000002,0.12104283054003723,0.9731981166244116,0.2264808362369338,0.15776699029126212,0.12700733247490117,0.5471204735822244,0.9213151927437642,0.6514934562298178,0.25700380027268366,0.060884353741496595,0.03253968253968254,0.05224720304559961,0.22614412997378175,-0.8979752034540114,0.5309789666434932,0.060884353741496595,0.04540778771953955
301,T18,对应染色体三标准差Z值规则,0.0,4.6000000000000005,15.816666666666668,126.58333333333334,0.0,0.9649345699402871,0.0,,-0.062408259567172636,0.4824672849701436,0.8611111111111112,0.5734906880294057,0.1328789927046417,0.10759637188208616,0.03129251700680272,,,,,,
301,T18,L1正则多因素逻辑回归,6.95,4.166666666666667,8.866666666666667,127.01666666666667,0.43940990516332984,0.9682378350908397,0.6251874062968515,0.5160891089108911,0.4777618453427764,0.7038238701270848,0.9113378684807256,0.8829552508916501,0.6435894400155563,0.10759637188208616,0.0756235827664399,0.06132714314092831,0.22137085796275532,-0.0674807442467827,0.8412609383149091,0.10759637188208616,0.09810224882985179
301,T21,对应染色体三标准差Z值规则,0.0,0.0,4.166666666666667,142.83333333333334,0.0,1.0,,,,0.5,0.9716553287981861,0.5095270322831583,0.031100619443806723,0.028344671201814053,0.0,,,,,,
301,T21,L1正则多因素逻辑回归,0.5833333333333333,0.5,3.5833333333333335,142.33333333333334,0.13999999999999999,0.9964994165694282,0.5384615384615384,0.22222222222222218,0.26485395154590863,0.5682497082847141,0.9722222222222223,0.5680505639828862,0.18244179910127997,0.028344671201814053,0.0073696145124716545,0.025108722704970735,0.12453761742930816,-0.8235649345849201,0.7262511544839009,0.028344671201814053,0.025450614529954264
302,T13,对应染色体三标准差Z值规则,0.0,2.338095238095238,6.116666666666667,138.5452380952381,0.0,0.983404032380727,0.0,,-0.026489978557689264,0.4917020161903635,0.9424846128927761,0.4603176854484049,0.04092539281110888,0.04160997732426304,0.015905409782960803,,,,,,
302,T13,L1正则多因素逻辑回归,1.75,6.25,4.366666666666667,134.63333333333335,0.2861035422343324,0.9556370519342245,0.21875,0.24793388429752067,0.21280626422363053,0.6208702970842784,0.9277777777777777,0.6983634510185392,0.25326097215792487,0.04160997732426304,0.05442176870748299,0.036039835350407425,0.16013503478889587,-0.8673071806665483,0.6588173421197131,0.04160997732426304,0.03932909971731259
302,T18,对应染色体三标准差Z值规则,0.0,5.257142857142857,10.716666666666665,131.0261904761905,0.0,0.9614249026013731,0.0,,-0.05400485266394839,0.48071245130068657,0.8913346290897313,0.5627066907828047,0.08499283069020153,0.07290249433106576,0.03576287657920311,,,,,,
302,T18,L1正则多因素逻辑回归,4.15,3.25,6.566666666666667,133.03333333333333,0.3872472783825816,0.9761526232114467,0.5608108108108109,0.4581416743330266,0.4320932393904529,0.6816999507970142,0.9332199546485261,0.8778997299718185,0.5749788751020606,0.07290249433106576,0.05034013605442177,0.04553378097186521,0.17097174907065055,-0.2609010262261836,0.8702482228396441,0.07290249433106576,0.07425966475541049
302,T21,对应染色体三标准差Z值规则,0.0,0.0,4.333333333333333,142.66666666666666,0.0,1.0,,,,0.5,0.9705215419501133,0.555578591968779,0.04367228418426977,0.029478458049886618,0.0,,,,,,
302,T21,L1正则多因素逻辑回归,0.25,0.5,4.083333333333333,142.16666666666666,0.057692307692307696,0.9964953271028038,0.3333333333333333,0.09836065573770493,0.128645302354055,0.5270938173975557,0.9688208616780045,0.6161924232309748,0.10907826717778005,0.029478458049886618,0.00510204081632653,0.027541610883774156,0.12956073146321143,-0.5803033437069519,0.7697230421588447,0.029478458049886618,0.023476461108451068
303,T13,对应染色体三标准差Z值规则,0.4,3.616666666666667,6.483333333333333,136.5,0.05811138014527845,0.974188176519567,0.09958506224066388,0.07339449541284404,0.041856726051751475,0.5161497783324227,0.9312925170068027,0.4897145484350714,0.07404388207220343,0.046825396825396826,0.027324263038548752,,,,,,
303,T13,L1正则多因素逻辑回归,1.9166666666666665,4.6,4.966666666666667,135.51666666666665,0.2784503631961259,0.9671702152967765,0.29411764705882354,0.2860696517412935,0.2521064133234739,0.6228102892464512,0.9349206349206349,0.698254246710206,0.3489999335748821,0.046825396825396826,0.04433106575963719,0.037342742289198066,0.1686945326257933,-0.6244271898103129,0.7132844073096396,0.046825396825396826,0.042546299254974725
303,T18,对应染色体三标准差Z值规则,0.0,5.078571428571428,13.066666666666666,128.85476190476192,0.0,0.96208134821873,0.0,,-0.05908603709407527,0.481040674109365,0.876563006154843,0.5667062903523068,0.10420585670518522,0.08888888888888889,0.03454810495626822,,,,,,
303,T18,L1正则多因素逻辑回归,5.75,4.166666666666666,7.316666666666667,129.76666666666665,0.4400510204081633,0.9688899950223993,0.5798319327731093,0.5003625815808558,0.4639938564107002,0.7044705077152813,0.9218820861678003,0.8838898879967262,0.6144525537604513,0.08888888888888889,0.06746031746031746,0.05253129824264604,0.1923690245076374,-0.2220356118021775,0.8526019918957201,0.08888888888888889,0.08906523457031774
303,T21,对应染色体三标准差Z值规则,0.0,0.0,4.666666666666667,142.33333333333331,0.0,1.0,,,,0.5,0.9682539682539684,0.48715837037391063,0.03490228265364574,0.031746031746031744,0.0,,,,,,
303,T21,L1正则多因素逻辑回归,0.9166666666666666,0.5,3.75,141.83333333333331,0.1964285714285714,0.9964871194379391,0.6470588235294118,0.3013698630136986,0.34620599667933777,0.5964578454332552,0.9710884353741497,0.6366554350077268,0.2536111071868781,0.031746031746031744,0.00963718820861678,0.02650923956458639,0.1281635747703656,0.07350084237700857,0.965680718074348,0.031746031746031744,0.026788602535652822
304,T13,对应染色体三标准差Z值规则,0.0,3.9809523809523806,6.6499999999999995,136.36904761904762,0.0,0.9716355370078207,0.0,,-0.03631626401191708,0.48581776850391034,0.927680596047943,0.6275938601033492,0.09063885970841512,0.045238095238095244,0.027081308713961777,,,,,,
304,T13,L1正则多因素逻辑回归,0.25,2.7,6.4,137.65,0.03759398496240601,0.9807623797648736,0.0847457627118644,0.05208333333333333,0.027204206954336504,0.5091781823636398,0.9380952380952381,0.5950393057303549,0.12352255709181634,0.045238095238095244,0.020068027210884354,0.04344587459519186,0.19823111819231887,-1.8378111504044075,0.3163849357640466,0.045238095238095244,0.03730387572285597
304,T18,对应染色体三标准差Z值规则,0.0,7.547619047619048,14.266666666666666,125.18571428571428,0.0,0.943136973523714,0.0,,-0.07627167354831985,0.471568486761857,0.851603498542274,0.6399705858159673,0.1316353878293334,0.09705215419501133,0.051344347262714606,,,,,,
