重复序号,有效标志,抽样技术误差标准差,达标事件数,一组方案贝叶斯信息准则,两组方案贝叶斯信息准则,贝叶斯信息准则两组挑战胜出标志,两组切点,两组低BMI组人数,两组高BMI组人数,固定效应_孕周标准化,固定效应_首次BMI标准化,固定效应_首次年龄标准化,固定效应_首次身高标准化,固定效应_首次生产次数,一组第1组_12周0天已达标比例,一组第1组_13周0天已达标比例,一组第1组_25周0天已达标比例,两组第1组_12周0天已达标比例,两组第1组_13周0天已达标比例,两组第1组_25周0天已达标比例,两组第2组_12周0天已达标比例,两组第2组_13周0天已达标比例,两组第2组_25周0天已达标比例,失败信息
234,1,0.005475667600743143,488,210.02185870520296,217.52408625505268,0,36.43617476,151,16,0.3524694666130753,-0.11450997404603454,-0.08085192796473009,-0.024452232988266716,0.1702726970255797,0.6281231653575047,0.6647720353688059,0.9255655508956351,0.6488872648074534,0.6852167409236496,0.9329256165622004,0.4594121795066213,0.49452625938344924,0.8472873614823173,
235,1,0.005139410685972821,479,211.52323241974324,214.74243047026573,0,36.43617476,151,16,0.35073122751323754,-0.12346804516903007,-0.07879309504941208,-0.04131279052474188,0.1748363960965028,0.6096969916929067,0.6461684568370897,0.9167237763079049,0.6460287394648959,0.6817973466220933,0.929905319465255,0.3038174743616316,0.3335166586837687,0.7357058509734808,
236,1,0.003349324871749645,481,213.2234746090288,218.70052114893565,0,36.43617476,151,16,0.3548274479260257,-0.1265305673328555,-0.07944050126477865,-0.04040237857342565,0.17956321354296592,0.6076933786893665,0.6446912720960367,0.9164435575444198,0.6361450156058557,0.6726776101950994,0.926861944750726,0.3370082707135922,0.36847579893492827,0.7653354837916543,
237,1,0.006675663369196295,471,221.65366654518346,227.62342093283462,0,30.119388739999998,60,107,0.3517536456131217,-0.14311769232112978,-0.08194535358375689,-0.03606876455047683,0.19399525955461341,0.6033382030930913,0.6372766329576371,0.9028695750801966,0.7227516543629408,0.7528791189384664,0.9464267243475735,0.546003074610714,0.5805357260466609,0.8766177247178719,
238,1,0.004754438430915034,475,212.63223820464034,218.77529905824144,0,36.43617476,151,16,0.36819186859146397,-0.130770913993726,-0.09860555116093071,-0.03908873561710569,0.19307226428203028,0.5993354302032551,0.6364162289320986,0.9206058094398666,0.6264152844455434,0.663226757091338,0.9305414967642258,0.4101908243768557,0.4440905360559889,0.8247903733104889,
239,1,0.004406802265962569,485,206.1612858481935,209.5080689186346,0,36.43617476,151,16,0.343844998482708,-0.11661357957148517,-0.08382467908326517,-0.04318969033626587,0.17400116774677726,0.6242157070969475,0.6604605272889458,0.920113711599982,0.6615966778439131,0.6970974934415175,0.9334282324472862,0.3289217205199049,0.35892168520994955,0.7521709696118833,
240,1,0.004630674744017875,491,206.95551313532894,212.76486155506228,0,29.756464415,48,119,0.34719167539275053,-0.12718114369345412,-0.08711646011237797,-0.04480911805080502,0.17975814126729717,0.6289955874845745,0.6646062116201114,0.9281333970378631,0.7337886476043253,0.7661219875475259,0.9608154863032657,0.5836713012531999,0.6197589853985711,0.9103495460524887,
241,1,0.006946405452093596,494,206.11456484245562,210.53257659622722,0,36.43617476,151,16,0.35839528302080836,-0.13751493755215885,-0.08845548386265963,-0.061180326213157527,0.18074385892942307,0.6426389604231726,0.6769019133745255,0.9285911558593821,0.678599350774776,0.7120231882397247,0.94106677503424,0.4027568086942494,0.43452826464739713,0.8037274194349635,
242,1,0.004291608312296672,489,210.38662540401535,214.3953822774713,0,36.43617476,151,16,0.3587466096119407,-0.14387675507854344,-0.0994785220523904,-0.055384749781245086,0.19467918019248448,0.6265928994372141,0.661975613049934,0.9237110252727387,0.6638286067720949,0.6985912113832934,0.9370656125479178,0.3943483147722067,0.42588124949251294,0.8001955552497377,
243,1,0.004401481084660644,483,214.35216226420715,220.72460620464295,0,36.43617476,151,16,0.3538167153614267,-0.11741228773038037,-0.08938608731776816,-0.037330965238127,0.1924266332599342,0.6163961007843459,0.6524832707430693,0.9187923929671659,0.6430601470106126,0.678532004744382,0.9283961239924187,0.3608543983064414,0.39415832311293564,0.7828586536846137,
244,1,0.004758755922758489,488,205.9253444627844,212.04926894282386,0,31.247618505,88,79,0.34976704349711296,-0.11696230294796904,-0.08791953461831725,-0.0475389102903348,0.18171244786920163,0.6318069741474287,0.6684778214184638,0.9263986872793283,0.7135207504691462,0.7479920126361944,0.9528311669221757,0.5483954268520745,0.5853335462055367,0.8919053149653388,
245,1,0.007129413504925654,482,209.10609049797606,214.81823652442807,0,36.43617476,151,16,0.36966239331111334,-0.12456392999153665,-0.11371747757088534,-0.06631407617480281,0.18722319544000662,0.6177840013062847,0.6525663675055895,0.9303150903720149,0.646469457632221,0.6809369747248677,0.9405833660822877,0.4119157197134302,0.4431104141906371,0.8215559828581638,
246,1,0.00438571528327024,484,209.42774668300282,213.4585649792383,0,36.43617476,151,16,0.3449414705752982,-0.14039414577861453,-0.08322061973193912,-0.04017442145789375,0.189149409096291,0.6328836555946663,0.6683102864421424,0.9185847131185932,0.6694320860730063,0.7038995900425364,0.9316106158940186,0.3098141299635957,0.3396846332961436,0.7318409120375453,
247,1,0.00471945576965004,484,211.09802269669015,216.3725217373546,0,36.43617476,151,16,0.35049107222037795,-0.12386437279913899,-0.1008352389313016,-0.04970211532637064,0.18626671971147213,0.6170707205939453,0.6522908024468618,0.9166549057971741,0.6489686610688787,0.6837089164735553,0.9287006429531757,0.34649610706231593,0.37603552609561114,0.7596298394164231,
248,1,0.005350795709363714,484,207.0830414130125,212.2966064261051,0,29.756464415,48,119,0.3542685638650004,-0.12981151494990428,-0.10307583381683297,-0.04619162375353539,0.18044014953530074,0.622211055897811,0.6580058237283974,0.9233232670609253,0.7233307425802078,0.756252744719295,0.9562864628065461,0.5710718112194172,0.6072750433445392,0.9025254823131917,
249,1,0.005352727356998489,482,213.87115216217435,220.01197500957835,0,29.531086350000002,40,127,0.3560392826435989,-0.12387111087994254,-0.07474617304242512,-0.05200555241828064,0.17929921354215755,0.6123496135188436,0.6481646905053297,0.9190836207396124,0.7143985295764091,0.7475937079036898,0.9533143748893436,0.5695801282501952,0.6056670129528414,0.9014520200280732,
250,1,0.005329004900628919,486,208.43389265178087,213.94241300670626,0,36.43617476,151,16,0.3363968302885853,-0.13005145576331298,-0.0877587860638817,-0.035916853607512136,0.1911601520163515,0.6386751134832159,0.6718916232343289,0.9150985959645729,0.6667181561352501,0.6991441607388785,0.9256576447062671,0.43573775609881393,0.4693003791776121,0.8131480149187141,
251,1,0.00585031836552667,484,209.84012543028774,213.31129908185312,0,36.43617476,151,16,0.3593455200953722,-0.12697059348365033,-0.0874628064812794,-0.045762410474020486,0.18833003581630536,0.620294230765634,0.6558622995985496,0.918585060460312,0.6554400324006738,0.6906677972710114,0.9318539552362871,0.3427900544193988,0.37050291931681933,0.7532235254926498,
252,1,0.005155370469875891,487,208.915977143178,214.33736958846993,0,36.43617476,151,16,0.3584794417152315,-0.1264722881688449,-0.08587291164984158,-0.04177625377705391,0.17876589757689354,0.634482167393409,0.6693932259085666,0.9257962620690368,0.6630167992108195,0.6971346799064007,0.9356659905232084,0.41857890859704905,0.45312664963716554,0.8206340439133193,
253,1,0.004394836548130668,488,210.21206700239185,215.6953935507603,0,36.43617476,151,16,0.34512356601051425,-0.1198410359569193,-0.07711072395615345,-0.03473617444165949,0.18239611410566722,0.6301298479861231,0.6659088501371723,0.9167230034783349,0.6596863608144724,0.6948256664593752,0.9275298608595252,0.3606533826805438,0.3923832160658857,0.7708140240669261,
254,1,0.005080012825528498,487,208.38602260470972,214.55548093174906,0,36.43617476,151,16,0.3449883375926557,-0.1277946952452449,-0.06697645512165351,-0.0457635102285906,0.180116924172051,0.6343016979928708,0.6693356355014064,0.9225357207480264,0.6611957273735017,0.6955139517765119,0.9320491918533819,0.42610494690541834,0.4607491395475485,0.8214220280644666,
255,1,0.0049825584261402505,494,207.7133030380351,212.18036054178418,0,36.43617476,151,16,0.33796961967715616,-0.11169587596074486,-0.08238929096336273,-0.04216281208604378,0.17281032766575566,0.6328913531172609,0.6682382409508875,0.920476146834404,0.6663196320121196,0.7011738706229044,0.9328274654084306,0.3829561095615365,0.4131601412656778,0.7831174872411688,
256,1,0.005186137596243733,487,210.1569216371336,216.10843560015326,0,36.43617476,151,16,0.35342917828796,-0.1256756121364587,-0.08599650630846088,-0.04631197790072226,0.1700602813845111,0.6206734737886896,0.6564774369808608,0.9187852503277909,0.6501005198908829,0.6854326326771618,0.9296421436091307,0.42110139066812946,0.4544302083427234,0.8176502415180567,
257,1,0.0037665065410542437,487,207.75698819560952,213.13123450891493,0,36.43617476,151,16,0.35150812999578024,-0.12144308543477995,-0.07926368300105792,-0.043977418529246325,0.18218674945019506,0.6276893806392904,0.6635977163323249,0.9264378589647851,0.6601635883671467,0.6953841831603257,0.9376689872504831,0.35366090947297457,0.3850462363522461,0.7772553728890469,
258,1,0.005492546624470662,476,214.74766089092657,221.8359932290544,0,29.716817785,44,123,0.3596768960285631,-0.13125227734901532,-0.08615975089480354,-0.03418854474307295,0.1860190429669085,0.6061938821551962,0.6417541120100825,0.9179692360293276,0.7109587457446986,0.7437465391302727,0.9533930771522393,0.5694634452678623,0.6053154235096847,0.9026822155883066,
259,1,0.0038300260277874553,486,209.23498586008367,214.91922765644722,0,36.43617476,151,16,0.34506026626551006,-0.12184181556340326,-0.08119317619210463,-0.05198868074958731,0.18271158437494459,0.6342272632725702,0.6685584432752125,0.9208201739151407,0.6613505917895021,0.6950693996059439,0.9307670870430513,0.3517197877887147,0.3820827482373697,0.7613685367821263,
260,1,0.00606588715477206,483,209.60825660092056,214.69266838151424,0,36.43617476,151,16,0.3554871077388975,-0.1217568555330977,-0.08159741306905073,-0.04242546085403772,0.16760829732457758,0.6192577682676799,0.6553375486454089,0.9206106550221361,0.6512022662394242,0.6867299601593921,0.9321546788355699,0.34775468966737366,0.3784264962255914,0.7686354532477401,
261,1,0.003701142052494456,485,209.1716248739321,215.22906467386576,0,36.43617476,151,16,0.34085019222363533,-0.1211614912282121,-0.08581281198188134,-0.034717977479832754,0.1911114775676229,0.630328554414113,0.666042360808404,0.9150029735483983,0.6563830723711265,0.6915238821924352,0.9246346726184134,0.4449630121169541,0.4799191760163351,0.825868718559696,
262,1,0.0065850118952644025,485,209.91041881960942,214.77043913182763,0,29.756464415,48,119,0.33557787598853994,-0.13572581421930346,-0.08341546690169828,-0.0355323889522674,0.18708126126790303,0.6348689077935372,0.6685938034584162,0.9105198220353872,0.7356400495754776,0.7661803083902118,0.9467144717127317,0.5838720285538166,0.6182072204330565,0.8884580582850525,
263,1,0.005449405832192563,488,210.13894776775078,215.71878058059593,0,36.43617476,151,16,0.33497470032576665,-0.1325391828859103,-0.07717474112405685,-0.05581880360067641,0.16863826019775743,0.6331077015926565,0.668270812541894,0.9111725872106758,0.662737596374118,0.6973952372714529,0.922578030704845,0.41622710168822846,0.4484205550787472,0.7979092232214645,
264,1,0.00493186357629382,484,211.6749709581465,217.4094698926359,0,36.999319045,153,14,0.342543007255096,-0.11619255702214132,-0.08617102511378166,-0.04029073531388264,0.17250165638262613,0.6207569623466965,0.6562199553679601,0.9138183897135145,0.647781414943996,0.6828200928662003,0.9241485807323332,0.36906691884790244,0.4000102067275379,0.7735153997472566,
265,1,0.005554380883522563,484,208.62072627543876,213.04185916450996,0,36.43617476,151,16,0.3660870626992196,-0.11814523852245486,-0.0896951170819901,-0.05267346169066383,0.1731268094631045,0.6114486089139084,0.6487368304300626,0.9234049255966406,0.6460794007602846,0.6828055123676335,0.935476369099964,0.3492094258587047,0.3809582031055146,0.7810871095248949,
266,1,0.006341322947432057,482,211.7640823780962,216.35433708367736,0,36.43617476,151,16,0.3748482918361933,-0.1230660828352563,-0.09134587067157078,-0.042069081946685113,0.17457856040439074,0.5990601989707445,0.6366640754790409,0.9282747967937599,0.6307739118826549,0.6680539945217964,0.9392198281481142,0.3388240907345258,0.36960354503121673,0.7827574094253702,
267,1,0.007451840212718985,479,212.1121690368856,217.25882634474584,0,36.09730783,148,19,0.3569626918808458,-0.14530282707402495,-0.09247094719461187,-0.02959424762833283,0.19310734917993197,0.6200395321243961,0.6559442200776336,0.9132827562289525,0.652476165313934,0.6879861957518019,0.9256779660183296,0.37971774308773387,0.4103919889377353,0.7805079068962525,
268,1,0.004347825752470003,482,210.410214544706,215.14260223386844,0,36.43617476,151,16,0.35044250158661944,-0.13121302049420316,-0.08189788461763459,-0.041143926423714144,0.17250660449033328,0.6098368450003181,0.646360575078965,0.913777447551647,0.6411088462680644,0.677085254136858,0.925388698532635,0.32688428784103185,0.3575356247454553,0.7518255218264285,
269,1,0.005051041439191259,481,210.75913333999296,215.2309115485129,0,36.43617476,151,16,0.34699226063336064,-0.13112371778046678,-0.07861578395872247,-0.033482522797584416,0.1762570154182626,0.6170290146109274,0.6528685119019468,0.9123775740616733,0.6523055247505927,0.6875024307738956,0.9256353182995819,0.3361638431283466,0.366405510088454,0.7512932233927513,
270,1,0.005089026975682799,479,215.69035754582052,220.49824518975493,0,29.716817785,44,123,0.3389906410269134,-0.13310489427933303,-0.08836689389957705,-0.04625510285549874,0.18859821365568336,0.6183848971169363,0.6531683826728485,0.9079959980387821,0.7305291899382179,0.762474358004981,0.9484946809853466,0.5691955980760494,0.6041676776202134,0.8861675391284443,
271,1,0.005663465236628286,479,211.8360766982416,217.93058023865592,0,36.43617476,151,16,0.35930354966701616,-0.13438818950762638,-0.08999218398419115,-0.04617051025856776,0.18267778255560582,0.6265540385732811,0.6582645632528689,0.9339403998531732,0.6539125770094352,0.6848552800582081,0.9434900844933785,0.40789637223422165,0.43998719951036236,0.8182437822015048,
272,1,0.005681675809811523,486,211.8866336999208,218.23608330329017,0,36.43617476,151,16,0.3409975471692739,-0.13220499691455453,-0.086539115859364,-0.040732742447449184,0.17963159178668123,0.6322514597869091,0.666689611822429,0.9106658983402203,0.6555433188427966,0.6894265004543607,0.9195907178315058,0.4223639133837902,0.4559852256131783,0.8040625068075216,
273,1,0.003960643316851545,488,208.00232319563895,213.94852946070705,0,36.43617476,151,16,0.3557565509346203,-0.1404829547161388,-0.08650878381617351,-0.04688511089596688,0.1867908097449798,0.6245016364389115,0.6613900748870194,0.9216881173381736,0.6516794706260415,0.6880927682361739,0.931347366587441,0.3966329459306728,0.43010951685479104,0.8064044194808078,
274,1,0.004652846575680661,489,208.42178102344295,213.51274344242591,0,36.43617476,151,16,0.34663664654922594,-0.13446547453841087,-0.07970826027110764,-0.03640874495966049,0.1909439690100095,0.6364357504258872,0.6723167940778921,0.9218649942185648,0.6669489744604257,0.7020083028287145,0.9324995555167697,0.41939930175360324,0.45444220723234896,0.8173140690777796,
275,1,0.0063360225726711095,476,217.22202102039267,221.49967874033172,0,36.43617476,151,16,0.3331821916017986,-0.110565806730046,-0.08011117985462977,-0.02805023205473715,0.19802460776561331,0.6141553345572957,0.6481824530912605,0.8999564747952115,0.6476982699933977,0.6809841641250051,0.9135051586891612,0.34829601953387385,0.3792180732761774,0.7460070444310275,
276,1,0.004727475153648427,487,208.11483797229678,211.9844256369816,0,36.43617476,151,16,0.3561199683489536,-0.11157728336059303,-0.08712428668870159,-0.0497020703942311,0.17592874405388784,0.6270066565086669,0.6629896768311538,0.9272834936978666,0.6618260375715752,0.697169512959759,0.9393296434882714,0.3678909106023689,0.3991510615726689,0.7876669257915729,
277,1,0.003949975877752936,486,207.7976656173194,213.73662766261003,0,36.43617476,151,16,0.35561201792703045,-0.12103022872824667,-0.07975424946776016,-0.04268801405048227,0.1827015471847092,0.6281297000253134,0.6644922813860596,0.9257953419722651,0.657730620610426,0.6934366497962418,0.9359817101492018,0.4330649023896179,0.46822834103363786,0.8335718255345264,
278,1,0.0042344816506134095,483,212.89017774689424,218.82235921369676,0,29.716817785,44,123,0.34830276873982363,-0.11872181509166123,-0.08547905833930633,-0.04118167780832108,0.17973160237043698,0.6144888986211308,0.6500215992151193,0.9190674121933448,0.7158356348367728,0.7486570911355699,0.9532412459301441,0.5704632304585004,0.6063343266248608,0.9008058686067237,
279,1,0.006181370097686499,492,205.87474012437517,210.43272393361013,0,36.43617476,151,16,0.34412600025420104,-0.12429171676089765,-0.08055506425084749,-0.054387894319415306,0.18153363757243576,0.6392719599057036,0.6740977885612727,0.9229771787904215,0.6739486709082674,0.7080138783177207,0.9353841954750608,0.3475897795410774,0.3772362759338424,0.75803444069747,
280,1,0.005065511804916511,492,204.7619119364081,210.36960529360033,0,36.43617476,151,16,0.3532155685723296,-0.12340956560992973,-0.09214490556861668,-0.047186851882064056,0.1851415749610878,0.6395537765228744,0.6752099551530446,0.9296846670342,0.6698044434837659,0.7045615298384524,0.9396778441642006,0.43001827291587047,0.4656611039387788,0.8327049615668268,
281,1,0.004053389890509744,483,211.49448959684858,216.86454025680882,0,36.43617476,151,16,0.351575872482408,-0.11611988652782414,-0.07426156832124517,-0.04915653510482844,0.17712782420519324,0.6148144681959973,0.6510802287947411,0.9176654696824713,0.6442605113257995,0.6799317754553075,0.9283609774656235,0.35621121770931224,0.38861937178423395,0.7774951656103102,
282,1,0.00530279512108784,494,203.21015102985643,208.84426427781392,0,29.756464415,48,119,0.34293576845460505,-0.13254480021334894,-0.08498711294604816,-0.03703991362445547,0.1866073794269875,0.6518836319236643,0.6864647417145695,0.925807340884702,0.8409594668640984,0.8652980559683027,0.9785102602741182,0.5980278526170033,0.6335165631486971,0.9047344257693721,
283,1,0.005250225823312182,485,209.2394949734251,214.4870896888657,0,36.43617476,151,16,0.35128653921083625,-0.11334732013134347,-0.07426478648324518,-0.041870104505630466,0.1696325813371446,0.6340244733856193,0.6699076863236897,0.9220043209512513,0.6634110543497981,0.6986713452022236,0.9324552902360831,0.3691883097265032,0.4009588672812208,0.7808326726599542,
284,1,0.0047564393330927785,492,207.69680967510413,214.66146077788466,0,29.756464415,48,119,0.34217629196318755,-0.13086920909737065,-0.082082518115608,-0.04594593925680433,0.18675307009645606,0.6395025732709254,0.6746133620635709,0.9167390563063131,0.7312963248476301,0.7636633404286383,0.9484581969451827,0.5974164654000812,0.63300308843953,0.8994765153949388,
285,1,0.005059470968987313,489,205.7185059331246,210.55853089195512,0,36.43617476,151,16,0.34781764525331504,-0.1461135820453439,-0.0785115306077302,-0.031027765989035068,0.1844968652522047,0.6420439285760747,0.676758538738421,0.9273492359063099,0.6752457069442284,0.7090414924963366,0.9387276375700991,0.39679500331550976,0.430000696462573,0.8028120358839002,
286,1,0.005989948657330812,480,214.72208155064277,219.53289775464708,0,36.43617476,151,16,0.35257865680930994,-0.12346084563854462,-0.08781492385447132,-0.039110536802381024,0.1702100540603358,0.6041895533068266,0.6394865134683404,0.9159500265950029,0.6349716088061389,0.6700269859265363,0.9279280009000731,0.35090621718495185,0.37969354111819337,0.7650766711323156,
287,1,0.00426455949437561,482,211.87056618990894,216.7152998535447,0,36.43617476,151,16,0.36120717354345605,-0.14012149193290627,-0.08367152210236899,-0.05133926041864723,0.17315272391299558,0.6090842446536797,0.6454812151984529,0.9204065390802145,0.6423760525628539,0.6782237408006929,0.9324144755570669,0.3908092107568753,0.42405619396096816,0.8068660259544702,
288,1,0.007247507435760671,477,216.46043069978424,222.14581637009627,0,36.43617476,151,16,0.37070681582297577,-0.11940656523728166,-0.0999647861571089,-0.0473284667917301,0.18788344298238144,0.6034872167427228,0.6397288583338473,0.9170028011462642,0.6344825521108588,0.6701224596231284,0.9283571336720671,0.3438127611373435,0.3760479823601856,0.772495445953711,
289,1,0.005419063287948854,475,212.7490975537954,218.54923473736125,0,36.43617476,151,16,0.368606195858257,-0.12160468445354644,-0.08964102997659215,-0.04951102359127863,0.17981618302890529,0.5977764516596817,0.6347083179498021,0.9220866935462414,0.6250074780562036,0.6616563944374153,0.9320055475294093,0.33918953643586913,0.36978384649363943,0.7746055267140975,
290,1,0.005304885073399673,483,210.35053710173017,215.64233318757476,0,36.43617476,151,16,0.35476309725305133,-0.12956443086034053,-0.08703545670329156,-0.05598406956050756,0.19602313780974812,0.6251348953734829,0.6594345578585227,0.9234622769770738,0.653306944906692,0.6870295450645383,0.9337411084151384,0.3348343500141524,0.36433517870531745,0.7530273016221201,
291,1,0.004996931726607129,490,206.7321548253584,211.73781105239647,0,36.43617476,151,16,0.3502946132134984,-0.12808223048721332,-0.08304370942980538,-0.03866519607738383,0.17636154279139282,0.6392535742773285,0.6754233542923053,0.9289524812089063,0.6684730520501644,0.7038895390257847,0.9387214348153939,0.4226553936347653,0.457630082074715,0.826536214755961,
292,1,0.005350805763928574,485,210.91368112699203,216.24615088660994,0,29.756464415,48,119,0.3324902998673334,-0.11536030187119158,-0.07850056933213838,-0.04787452412149128,0.17905603426899283,0.6272465222395299,0.6617733574728647,0.9103431369062702,0.7344153380069507,0.7656098058274824,0.9482411566267809,0.5766524714532559,0.6117029827137511,0.888553626617381,
293,1,0.0061250568307407655,480,213.95403191640116,220.05710485417558,0,36.43617476,151,16,0.3606483001444251,-0.13146030567741898,-0.09042069092358061,-0.049772812853427294,0.18445519456619175,0.6093573381238225,0.645371766613123,0.9190063836253102,0.6365934596458294,0.6721909437999536,0.9290765195211255,0.4058580948873779,0.4392816608879726,0.8141930668192348,
294,1,0.0042903183189307486,484,210.8168391117329,215.14915495727024,0,36.43617476,151,16,0.35451725081115215,-0.12502650669233206,-0.08429970470855018,-0.057582143297551694,0.1918926643246844,0.6294062817152725,0.6641689952468912,0.9236364004090623,0.660371616076129,0.6944022351593101,0.9346578169505066,0.34182285644848714,0.37251678114372566,0.7613351423340577,
295,1,0.006376097017521359,492,209.03163837090554,213.6260678369921,0,36.43617476,151,16,0.3323757618364269,-0.1535133108226945,-0.09048183852686073,-0.04513890437328894,0.1818500486758187,0.6479718488749834,0.6803123751928662,0.9176415733754092,0.680503842404076,0.7118719620876854,0.9297818488264413,0.39070918301712393,0.422271168799028,0.7785301741710932,
296,1,0.005181136630427693,490,205.8040201133668,212.90269677146813,0,36.43617476,151,16,0.3651272199412325,-0.12236821253695203,-0.09336116036803543,-0.04993427268034063,0.17273608152304026,0.624062773708219,0.6590512327598073,0.9349036469118822,0.6470694406718283,0.6818297735892334,0.9429442842978165,0.42726709823590414,0.4588456469100518,0.8344612236723545,
297,1,0.0052560490752749656,487,211.78214005593665,216.0967032433852,0,30.119388739999998,60,107,0.338361049248493,-0.13821447776002926,-0.08740322587539454,-0.044845671520351855,0.1905170160233116,0.63068684016683,0.6650003609938339,0.9171446544000518,0.7432511509297172,0.7738387897467256,0.9551299538408105,0.5650540595623422,0.5999886409290588,0.8889248718842235,
298,1,0.004288035392623973,486,210.9375961060411,216.37914293723406,0,29.716817785,44,123,0.3466545278277371,-0.1310287407955233,-0.08723017762673699,-0.03579486463681666,0.18213462139922168,0.6269283746385006,0.6621272938818664,0.9181188914485872,0.7274064480231005,0.7595811963293766,0.9520721261825369,0.5774637835606989,0.6131720858475119,0.8977074831836241,
299,1,0.005056995662874684,484,215.0464167649874,220.98044959593295,0,36.43617476,151,16,0.3612636806455891,-0.12865415088004767,-0.08198299766324439,-0.04478735594207805,0.17023689395698524,0.6119223876831789,0.6478270295169313,0.9240207008120147,0.6417508801910109,0.6772243649668563,0.9347735817206269,0.4109588990438494,0.44408245586277206,0.8211343033621645,
300,1,0.005522894741011006,487,208.7477042272968,214.87487355674222,0,29.006466625,25,142,0.3527723607519003,-0.12297309649555878,-0.09302261744917514,-0.0416612605075986,0.18893413131285386,0.6288265087204873,0.6641127010704536,0.920570836371762,0.8021615780521469,0.8303499753686012,0.9723793144772102,0.6010555506842901,0.6366580918237942,0.9096155324645615,
301,1,0.004435316361782042,492,205.59939215986483,210.93043990544675,0,36.43617476,151,16,0.3507393424650888,-0.13680965631387168,-0.09517042050419006,-0.041015222773737516,0.193704478252288,0.6460290486679089,0.6803681176105228,0.9289233535187017,0.675057436172399,0.7086011269157156,0.9388834985274398,0.4106936116131353,0.4439447786173434,0.8113247035189872,
302,1,0.0048286502624228286,497,204.66021848382474,210.7100056367413,0,30.119388739999998,60,107,0.3618167711113443,-0.12411630644346368,-0.08942088991646696,-0.03927405918841856,0.186503857440043,0.6425837601005592,0.6788208576834929,0.9361987084869232,0.7199794984352449,0.7536847179680747,0.9593152783722082,0.5875792360183918,0.624610916159537,0.9160514995436044,
303,1,0.004488568459399908,478,212.36953422567663,218.3372949726206,0,29.716817785,44,123,0.35510794632045195,-0.13367289973437024,-0.07989837252881064,-0.039485351505811755,0.18601831207884623,0.6102087499379728,0.6454515536064575,0.9183226982547675,0.7183401644423006,0.7506272541468175,0.9547616266277138,0.5673277163219207,0.6029005280309043,0.900323164533513,
304,1,0.006454875991846046,478,212.70700151056673,217.7302152600451,0,36.999319045,153,14,0.34644192751796254,-0.12530734345372535,-0.08699621563125054,-0.030712601812291587,0.1950756961514136,0.6187381957120249,0.6533307870232475,0.9137922629866558,0.6467839808507725,0.6808621716566411,0.9246072135149881,0.3505986054385127,0.3809130570003033,0.7583135073796576,
305,1,0.004106411904617356,484,210.51407728958233,216.12552743357554,0,36.999319045,153,14,0.3400996682079328,-0.1252259695257649,-0.07627254491324371,-0.027896988375030116,0.1875869089503812,0.6307073947420917,0.6642493250702879,0.9126311646260107,0.6598649814764049,0.6926959197029603,0.9238553310691819,0.35231703286585775,0.38288886309529824,0.7525065230329414,
306,1,0.0050975031368813255,484,207.1237400080945,212.84228907580336,0,29.756464415,48,119,0.35143253358453924,-0.11854487468603071,-0.09377634608409921,-0.05878104353116141,0.1878730747744501,0.6177192102063466,0.6539267563831123,0.9176579415999326,0.7201742226497286,0.7537753238822619,0.9523544933587269,0.5693841667276774,0.6058267727921322,0.8974705729568672,
307,1,0.004370843700069264,483,211.54876279491202,215.21010531543027,0,36.43617476,151,16,0.34733108276397523,-0.13263155858266043,-0.09584698084176287,-0.048888120662194126,0.18921993760825706,0.6214043566853822,0.6566569505838288,0.9160845863295316,0.6566806727803179,0.6911379052482342,0.9290476898825749,0.3268870762607359,0.3572365276097453,0.7461630961062682,
308,1,0.005734854993805274,482,215.10582925171053,222.50377385624154,0,36.43617476,151,16,0.33616724488423844,-0.1389266852938706,-0.07454416178751207,-0.024301931835544213,0.19750799696833746,0.6355256882266547,0.6680462780497576,0.9064372080806229,0.6591246701178817,0.6909464146927706,0.9157618399915479,0.44237659976204396,0.4760129967980967,0.8085966811510005,
309,1,0.004215646782436703,478,214.2849680574337,219.3903733078816,0,36.43617476,151,16,0.34112396228796527,-0.13958722463805415,-0.07937702697511533,-0.04794551324725499,0.18608960559576124,0.6142737944979035,0.649817535731308,0.9055603270355024,0.6456024509222293,0.6804424189455692,0.9176014215987426,0.4026625865213024,0.4368453595376887,0.7965315838574509,
310,1,0.005864995074761439,489,207.26363959042214,211.82227199446555,0,36.43617476,151,16,0.3459012025019492,-0.12559533087140065,-0.0873688158368616,-0.045529783673394886,0.18598164325378397,0.6419692604480159,0.6756562018930549,0.9231885931807965,0.6760125005412744,0.7086977466027671,0.9352562048880174,0.3419240532144868,0.3727458506382963,0.7543932162842464,
311,1,0.005021743834625415,488,209.14227657147302,215.04931913890402,0,36.43617476,151,16,0.3567508808635704,-0.12224357098768181,-0.07679733529330973,-0.024487201987120434,0.18665664742124968,0.6365505373262783,0.6702992001239291,0.9232450883570624,0.6647018433756874,0.6976585104958266,0.9333327716914915,0.4304582703897722,0.46438817721128467,0.8213212476283985,
312,1,0.004751753498075491,483,213.28237595142775,218.89614018383082,0,36.43617476,151,16,0.34067273515540425,-0.1112245820594189,-0.07677588847970729,-0.03218752609134726,0.17822982300530815,0.6273335036817309,0.6614064589776136,0.9131404646274197,0.6566197109458276,0.6900558492979855,0.9243733057448005,0.3818041005768381,0.4133589140473791,0.7782890311288153,
