自助序号,有效标志,一组方案贝叶斯信息准则,两组方案贝叶斯信息准则,贝叶斯信息准则两组挑战胜出标志,两组切点,两组低BMI组人数,两组高BMI组人数,固定效应_孕周标准化,固定效应_首次BMI标准化,固定效应_首次年龄标准化,固定效应_首次身高标准化,固定效应_首次生产次数,一组第1组_12周0天已达标比例,一组第1组_13周0天已达标比例,一组第1组_25周0天已达标比例,两组第1组_12周0天已达标比例,两组第1组_13周0天已达标比例,两组第1组_25周0天已达标比例,两组第2组_12周0天已达标比例,两组第2组_13周0天已达标比例,两组第2组_25周0天已达标比例,失败信息
188,1,214.78208178440013,217.00927301180843,0,36.43617476,149,18,0.3159785092548812,-0.1595412041903211,-0.11265594169083758,-0.1816675239869493,0.2541378013915691,0.6020671043318763,0.6348915817546271,0.887502085683634,0.6439391383523753,0.6760100595161729,0.9056924032381506,0.38924032907028483,0.4205779354607298,0.768833827134712,
189,1,196.27136745639328,201.13075236188263,0,29.398260685,48,119,0.36401541351632793,-0.10959956063724884,-0.03097013234599104,-0.05097934291240179,0.22296628465361742,0.6468471329277046,0.6855424242776126,0.9429828077050442,0.7492027005254339,0.783484149188547,0.9689429953408067,0.5846214978839045,0.624439832923845,0.9226757374727681,
190,1,195.99551028385284,197.30024773592504,0,36.43617476,155,12,0.3319975288946086,-0.13026470046175084,-0.10234429598262126,-0.07907284592402322,0.18602077077973872,0.6558751659979494,0.6907503599686476,0.9303675541811832,0.6943539451591102,0.7280484200609417,0.9431268076785531,0.30113355956180304,0.32995219750329546,0.7243373686370785,
191,1,186.73849791515227,187.57289702406828,0,40.14632793,158,9,0.37091012460286726,-0.16119306186530294,-0.05458253513422819,0.05947208226294692,0.2561665884033514,0.6318474427182232,0.6732206641171742,0.9521651605499656,0.6627809024326673,0.703361389168679,0.960009429221549,0.24791687211286317,0.2769663402059979,0.7351229549875876,
192,1,185.82472819660669,192.43131329671195,0,29.70177409,51,116,0.3164869010058155,-0.10081796400043956,-0.12053651043880469,-0.023825316122720874,0.20767119409496604,0.6879824251683417,0.7222822068877767,0.932245656093031,0.82321727661183,0.8505452074864644,0.9716285062482019,0.6431667295385931,0.6783646708371817,0.9154734969231516,
193,1,218.33091829441045,217.69498852098627,1,36.39922521,147,20,0.32952874030470886,-0.15567908722134394,-0.1067182242885934,-0.056417162878971944,0.2607200022200006,0.5793916777993595,0.6147487797628957,0.8825016333988704,0.6143678048977366,0.6498272988122548,0.8985481824185358,0.33123917470058095,0.3590161083577625,0.7283396834842548,
194,1,206.79419382202516,210.78590496658222,0,35.689195755,146,21,0.3452773025106182,-0.12458991820641457,-0.07614919401567338,-0.10376123889398599,0.12255486576257119,0.628733213210762,0.6645272144224784,0.9302901589087136,0.669677145604104,0.7047071752797334,0.944031662213751,0.40371481953741534,0.4360688944857972,0.8169975042879536,
195,1,179.258373160216,184.6660387704992,0,30.117807535,62,105,0.2979049179366125,-0.1218368731561971,-0.12494492895167626,-0.04863373310133038,0.18303745078156158,0.7039860880149398,0.7364561120249477,0.9549472527968419,0.7705917053342365,0.8002291297165323,0.9725537867912564,0.6451892251666932,0.6791385306018347,0.9355383306017627,
196,1,222.28146548073582,225.7672620998522,0,36.43617476,150,17,0.3310902041459215,-0.13548314406664763,-0.06188089386226936,-0.07170995326376918,0.060357727326789214,0.6173662041321885,0.6525432039525197,0.8834663228472865,0.663559106130227,0.6969438656181004,0.9013514269317218,0.2693394751685266,0.3016531115636539,0.6837167567633183,
197,1,206.54330002624837,206.86003887829713,0,36.43617476,150,17,0.37540225726811366,-0.13857240422398356,-0.12303187982961039,-0.052956534963802475,0.14751250385597256,0.6040177232320249,0.6437552961461489,0.9288352046252712,0.6537709203339249,0.6930759233281037,0.9449731048488816,0.42292324000725495,0.4584061267515716,0.8458602118188461,
198,1,203.40564751513384,205.7117139565691,0,36.43617476,152,15,0.35092716611727104,-0.16497590858475128,-0.08232287164202175,-0.01801354368136934,0.14099392184721357,0.6491632773311193,0.6867517804855405,0.9416223121708657,0.6911024367734708,0.7272331749682851,0.9534970235180671,0.3344485264752289,0.3679436053893867,0.7858893475150731,
199,1,197.2114978270129,204.33408647968838,0,35.689195755,146,21,0.3652020996986812,-0.04271023556035868,-0.044163610883179806,-0.07020880678945698,0.1655984059803118,0.6629085459939617,0.6982696299901334,0.9523644311714942,0.6823788317264816,0.7170832656771687,0.9578116796401539,0.5684194159336313,0.6054582648934238,0.919202434081107,
200,1,211.6970438737659,208.36701478827365,1,36.43617476,147,20,0.3369907894836222,-0.16439309793780535,-0.08678885150344635,-0.03174238645331784,0.1704170206930426,0.5855816951768255,0.6255839333480839,0.918342160903868,0.651041005970081,0.6899970903873826,0.9400155190465865,0.1900368017227369,0.2125803786949326,0.647427594121635,
201,1,197.65965856071148,201.45561410376718,0,29.716817785,53,114,0.3782559950563968,-0.10504059227849434,-0.08826499770912345,-0.06476686777130017,0.24266988938826106,0.6394150686149256,0.6753680984677476,0.9255672830527027,0.8249103962440029,0.8523158148764354,0.9775199171732192,0.5700668064021621,0.6063964370545458,0.8974199164615855,
202,1,209.75591134376037,214.78395388711112,0,29.716817785,37,130,0.38393058794420754,-0.09785266345398429,-0.08034625336921458,-0.09355808665987993,0.18991959160343524,0.5833088802345273,0.6240426636865843,0.9299694535964531,0.7421693572430901,0.7783143902825698,0.9730827577397384,0.5472388142281799,0.587950797549193,0.9162109904663341,
203,1,200.94669971471066,202.63921157805981,0,29.756464415,52,115,0.37998268349913566,-0.0840672371071412,-0.10325039727854185,-0.053370151299878786,0.21195360634839178,0.5697178459926879,0.6115529593004432,0.9363738542744086,0.7133882135507157,0.7517851237995945,0.9736159083897156,0.5048014987702726,0.5461963741820741,0.911569526146787,
204,1,210.88872722447567,212.39223838836995,0,36.43617476,147,20,0.3469893688684249,-0.18422412107332717,-0.15591521238214215,-0.009883085795452126,0.18165588789377168,0.6373920507101737,0.6719582773809661,0.9221446236777978,0.67390792715256,0.7079745116791734,0.9357931093043753,0.4188318607307665,0.4498432544455689,0.8095744442504115,
205,1,209.89092249232098,211.25339804202594,0,31.41103571,83,84,0.38665245327760167,-0.16510023322845327,-0.1216532825457529,-0.008277283638091392,0.21718648499106769,0.610137659945689,0.6497430610260805,0.9220750521542145,0.7052842413510874,0.7419552976425543,0.9515027753353179,0.5014156929398488,0.541293119473838,0.8777867584648811,
206,1,208.17460004562005,211.28420864970786,0,29.09480216,25,142,0.34077208312614365,-0.20627895920169295,-0.07950215486769995,-0.0030365889102029454,0.2742151091909778,0.6328565664978022,0.6672314178489419,0.9040700549151448,0.7998633298506731,0.8263136426793437,0.9594941776256786,0.5911633646268022,0.6263248638187991,0.8867374880504373,
207,1,204.63172246729982,206.44880255491108,0,35.689195755,150,17,0.3315031617580064,-0.22380205248254406,-0.0828159328922243,-0.11432134399356593,0.16152484183606303,0.6006073467902172,0.6392711934671301,0.9222829839119852,0.6517580474641619,0.6897292196231486,0.939575110137497,0.24147454333216042,0.26652674435212115,0.6957426611910229,
208,1,197.12337412502603,201.7196920935039,0,36.43617476,154,13,0.2973946092163851,-0.09693425092601339,-0.05900570556025395,0.0008550573557228215,0.18747019496349154,0.7044894898321076,0.7322359608979803,0.9392370147876969,0.7320890764640187,0.7584051151276837,0.948123299724474,0.4326535012372191,0.4659389392800196,0.8078885259832945,
209,1,200.9670005053232,201.58732823007188,0,31.743230699999998,95,72,0.3601926544973706,-0.21986812790031304,-0.13881212020794106,-0.08460746570448918,0.22617632239223143,0.6218816921456755,0.6556218027077764,0.9329908420680523,0.74379702991929,0.7738932604183689,0.9702844421420646,0.48181924123244435,0.5149966262692733,0.8633117479203835,
210,1,201.5350580292713,207.24381154520177,0,36.39922521,151,16,0.42038581344942266,-0.16837687740195337,-0.06701152851817903,-0.043271096683439196,0.07605355491803723,0.5844409666376993,0.6293459009866578,0.9563005048856393,0.6218067993600742,0.666137535894156,0.9648852528426018,0.34161844400400415,0.3801159317110439,0.855889962773386,
211,1,213.4891418885781,221.22293982852852,0,31.408654215,73,94,0.4144213649329235,-0.12117134517616829,-0.12189995445576904,-0.07738992308493406,0.25960331865143266,0.5659136309299098,0.605331234176412,0.9195624869923275,0.6464534800713442,0.6858287440343906,0.9497499968465335,0.5107981094856916,0.5491361401543129,0.8925831898448974,
212,1,199.01062420336547,205.52529650148148,0,35.02655091,141,26,0.3025860801055091,-0.09170506451365742,-0.049426283077147824,-0.0799019644476767,0.16899979103150906,0.6702756246916342,0.7047949592454043,0.9274371259735832,0.7117983845433222,0.744676005794864,0.9409649871310517,0.4952858330649,0.5318879579364212,0.8542389149811014,
213,1,222.69193303406945,230.1410742315715,0,36.738591400000004,152,15,0.37046804205500866,-0.059335210471347634,-0.014273709244866645,-0.08891555318924624,0.21858136793808955,0.5764017927311101,0.6154464071360654,0.9148275996756813,0.6084379788019598,0.6469189815285499,0.9264025783772526,0.5051096714883966,0.5443466297599056,0.8835623408263095,
214,1,204.0105263210394,208.72509344573058,0,36.624364005000004,148,19,0.36947527444882605,-0.11228419188001414,-0.13939617700127413,0.00951366805648036,0.14431555364928966,0.5935910062656844,0.6349729802411264,0.9339224240390734,0.6215955736659933,0.6629417067525804,0.9429026867459135,0.3647703060568671,0.39845856671076485,0.8218261812496681,
215,1,202.49243551668738,200.94320680919014,1,31.743230699999998,99,68,0.36044554580103666,-0.1844806775611824,-0.062237308780426985,-0.048191763258809604,0.23285075477764278,0.6369014764810326,0.671940411727747,0.9320392347723075,0.7590129611878904,0.790070018826485,0.9682501361640988,0.4836590094414858,0.5179127190149454,0.8615372269469185,
216,1,214.7323335586368,218.426552836768,0,35.689195755,147,20,0.3405859865004434,-0.12828553948420943,-0.11363728190528043,-0.0985144164826307,0.138282274810966,0.6195524733468526,0.6546380050079034,0.9172943838151105,0.6644169684077434,0.6982592513903412,0.9331735697755698,0.3666928073302658,0.39987661637726013,0.7847426762216083,
217,1,191.93191287950847,192.57343643248157,0,31.247618505,94,73,0.32412023234327175,-0.15728955709092995,-0.09261174042946647,-0.01002616377472856,0.2326405542329853,0.6849148459541302,0.7160012009477745,0.9299297649927368,0.7703991415281801,0.7973336250935602,0.9570594862634619,0.5471165330981285,0.5810195547361957,0.871832338148399,
218,1,198.88146946582722,203.35615709580497,0,35.689195755,140,27,0.2902725046180728,-0.15416778366019274,-0.09099014166472372,-0.00021163385086564278,0.20575141989287235,0.6929877468667487,0.7214026419359626,0.8900248009032654,0.74503691894828,0.7713445929559171,0.911943318401818,0.47343570868453716,0.5039963975316599,0.7765695154630943,
219,1,212.68808156769444,216.93757709642438,0,31.8103482,102,65,0.39827890104683217,-0.13713012597132052,-0.024195103657995404,-0.051377478633124224,0.19662182770724232,0.571061498024548,0.6105828966184819,0.923857222224376,0.6495669878828996,0.6887686323967629,0.9502045252257444,0.46684186782807285,0.5041689450458697,0.8759604333128233,
220,1,193.01493620222283,192.988089524362,1,36.43617476,152,15,0.2946057249804495,-0.12807357209092018,-0.0651860831047584,0.010749294977503267,0.23091490956570468,0.6993166720775403,0.7311488760838694,0.9275122707481509,0.7429140710961382,0.7726731609605333,0.9420358768473264,0.3661725323799398,0.3989202394508397,0.7606126893385485,
221,1,216.3173798437256,221.3053024395187,0,31.41103571,94,73,0.34260660769256424,-0.12556847811096639,-0.08764975433543738,-0.016587633027382843,0.2077014355060133,0.6047406801852651,0.6406825741395946,0.9016719739233993,0.6970660346620823,0.7306301782150263,0.9361096093554426,0.49923528230864156,0.5351695985393864,0.8509862045584147,
222,1,187.24134434735765,194.99099709109726,0,30.119388739999998,64,103,0.3558596728520857,-0.08140048515000814,-0.024686595735540315,-0.1168205396621969,0.15354170275544296,0.6618291177012091,0.6997164129672544,0.9484857056523859,0.7067549457207364,0.7434443464424207,0.9611056781851273,0.6100482406186993,0.6486432562203451,0.9316202565923475,
223,1,204.42459088977475,204.1778610491566,1,29.006466625,35,132,0.3140622392104221,-0.13562180627958365,-0.11178259000815209,-0.017790214095613342,0.18854319271832565,0.6573169641074367,0.6925788779995432,0.9165527270229608,0.8657978054301793,0.8886724008863668,0.9777208802022128,0.6007622506404254,0.636905801055256,0.8940892902468287,
224,1,211.68309143573472,213.2336878361537,0,36.43617476,150,17,0.34981354500154577,-0.10890577254690974,-0.0459325347519981,-0.0642625486693292,0.17819752899324914,0.6110749487009736,0.6477120294567812,0.918466833483545,0.6598016483650603,0.6952716336589231,0.9354597140078712,0.30696269395452047,0.33775385893261617,0.7432117482812075,
225,1,210.27798980410523,216.58774665879986,0,30.119388739999998,59,108,0.27587367227414106,-0.11906974530085045,-0.04719869591037283,-0.04977049772799507,0.2221647527220855,0.6786454199534833,0.7051633921043968,0.8950364822563176,0.7601862965302101,0.783601833132517,0.9297305890492028,0.6226084461250745,0.6504094202888296,0.867900551956773,
226,1,197.5454027105325,202.36650655850957,0,35.689195755,134,33,0.336625433079816,-0.1308333301180959,-0.14311157863527701,-0.012801122723540838,0.20636839835119228,0.6441917508205919,0.679416534132036,0.9374321745197076,0.6989338246448217,0.7325610075022659,0.9542240638796825,0.45877935476126186,0.4936989194597728,0.8546368519383238,
227,1,205.9341391463687,201.29565242050302,1,35.689195755,144,23,0.35587213736714896,-0.17406721241000986,-0.04103212898031084,-0.017800309061361066,0.12318931205673751,0.6258597559662334,0.6674534030802728,0.9170422449656029,0.6946133305746848,0.7339995170291527,0.938494054197155,0.3137813804842637,0.3482176583707,0.7631494741860974,
228,1,204.33867229038555,207.17186483105138,0,32.93975158,107,60,0.30969582375315946,-0.16828144664003578,-0.1307816493161529,-0.05235380741568103,0.1953160081029932,0.6357974438997043,0.6693291690150285,0.9096092255256376,0.7187668492227633,0.749456323789366,0.9396974432762564,0.5058794156687022,0.5404803603149774,0.8486840185579295,
229,1,201.75616264708034,207.08225442837477,0,36.999319045,156,11,0.34697381429600943,-0.12186347984785119,-0.10206079854939434,-0.11899432700036602,0.19869035209543676,0.6018076644309898,0.6390346165267805,0.9306031472820581,0.6329620868269815,0.669642665878114,0.9408333945565334,0.23786067797560398,0.2638956619535879,0.6983930527244109,
230,1,199.9543387390897,206.53476394502945,0,36.09730783,148,19,0.38564741799342045,-0.08643695213240818,-0.19584841277721163,-0.02059105970835049,0.21851189013493175,0.6154459465353653,0.6573961274667395,0.9362772726273055,0.6476085493606119,0.6886024544182979,0.9451954080849676,0.4432562374033349,0.48559129708113025,0.8747322945848705,
231,1,200.24405649315793,208.44932688011482,0,29.006466625,27,140,0.34777266042947835,-0.11133078188952965,-0.07389222146353415,-0.09398572041514011,0.15615534758419977,0.6477485066820391,0.6831029644295696,0.9342380703919284,0.801209866806282,0.830639570543009,0.976916266471542,0.6261717528286431,0.6617269238123425,0.9261296297442968,
232,1,188.73363033821872,194.80421133026556,0,29.75646442,50,117,0.3466956161475456,-0.079716604394615,-0.0363319404497226,-0.05885765407121544,0.11678127261206009,0.6627119027228794,0.7004854237386758,0.9449747437743383,0.7930986728997095,0.8240360044884051,0.976291342311053,0.6194555839501187,0.6582363685724224,0.9311687528056101,
233,1,203.59856975164897,208.56101314092172,0,33.794472045,126,41,0.3500955871487747,-0.13367926759594523,-0.1033317801418301,-0.04892390445839789,0.13006026929008324,0.6168064760692055,0.6549064690350958,0.9271895140833835,0.6790804639155988,0.7159750913151158,0.9474124497547692,0.4589312571281651,0.49524900150454465,0.8556256904671876,
234,1,204.94247868549337,207.72315506987138,0,31.247618505,79,88,0.3152560836474145,-0.15383259964015253,-0.11706483392862083,-0.05756466197625004,0.19120061566705873,0.6374136909974211,0.6694007856122117,0.9014854306108583,0.7559010050489458,0.7840521744119294,0.9465792146792037,0.533398098738846,0.565830435793072,0.8497450687822338,
235,1,198.1394864678945,201.76885511052092,0,29.693442675,48,119,0.3367187534723202,-0.14932724129721073,-0.08495611763882842,-0.06282513580689969,0.2522578125358364,0.6306058453965196,0.6672522445513029,0.9213347997908284,0.7753963294617147,0.8073057779674063,0.9658909038495566,0.5645319076175466,0.6011868410185958,0.8940506624022873,
236,1,198.84078908464298,204.20637895453189,0,29.756464415,53,114,0.34939319766764526,-0.11172346379904924,-0.11283575763881579,-0.06220442332634738,0.15513542653181117,0.6224506262099408,0.6618421077208786,0.9126739342018856,0.7293230108651144,0.7647365879904047,0.9468453039293651,0.5591473785537379,0.5993480191992586,0.8882391427199926,
237,1,209.43519359776562,213.26419127264097,0,29.756464415,50,117,0.37477856926896785,-0.10408990186604637,-0.11879420886546051,-0.05013695339586466,0.16675643978107843,0.6058674621470965,0.6423302415574416,0.9206678352757435,0.8035831543606642,0.8310712820929376,0.9761919278361222,0.5397040551455176,0.5767521590850705,0.8933726260881486,
238,1,203.43829811664122,202.60684390389622,1,36.543007724999995,154,13,0.36147250621457133,-0.16579831341120987,-0.10965404035457932,-0.18067611920065224,0.20406148250548145,0.5883549959860599,0.6259833855423641,0.9185052892642493,0.6294635145140471,0.6663588642515144,0.9328628002645724,0.16385694284456523,0.18427652809461822,0.5985073105593568,
239,1,212.76095826858744,216.47721782503874,0,29.70177409,37,130,0.3870120666001286,-0.07040248367679999,-0.13043561248261937,-0.0656176042561113,0.2019008490271719,0.5676883093389099,0.613147711190791,0.9281525525650631,0.6980960557368309,0.738816294203491,0.9627074732660285,0.5223784634737304,0.568413578330436,0.9127923237969089,
240,1,216.11124731306003,218.1976362016784,0,29.75646442,49,118,0.38306894842875716,-0.14973436530253567,-0.08334218959499601,-0.10293135912570062,0.18658448361090413,0.5761870219048905,0.6164942026663627,0.9150676690751438,0.7170313298339718,0.7537970197378746,0.9587479094359429,0.510810859286102,0.5508530952568805,0.8879049458956402,
241,1,195.7477388952557,197.46022422547873,0,31.430195355000002,98,69,0.3689047519803362,-0.17667559841220853,-0.13774689272415402,0.02200158784338592,0.2206173533430566,0.6147367840584509,0.6586514825636035,0.9348634959434025,0.7063453891368805,0.7474150538430235,0.9594459426730113,0.49171811228711954,0.535241669250636,0.8889213099330233,
242,1,197.74228365606248,203.49632558043214,0,30.119388739999998,65,102,0.3335262047261945,-0.03701302092167427,0.004539564561977408,-0.11399009174174192,0.1889136141715119,0.651754726768944,0.6852397984250749,0.9342158842517841,0.7271120155666058,0.7579256148144873,0.9573652983951625,0.5946060319905543,0.6290937864898297,0.9128559644630126,
243,1,210.54235298675488,212.7171877848367,0,37.0437363,155,12,0.3735649556973072,-0.17293698742543412,-0.13245152961707035,0.023358910225088684,0.11926162190112252,0.6335126778972523,0.673637058256717,0.9262939182912687,0.675544417650806,0.7137782685769121,0.938720215952236,0.1987705472074167,0.2294544103329198,0.6762658208917766,
244,1,188.84662784956058,195.46670445875907,0,35.64644873,154,13,0.32267874208949965,-0.14014643217735093,-0.08634487347479038,-0.001892652007411051,0.1423010570370191,0.6682181869126481,0.7060707006188592,0.9454721169358479,0.6968523883103207,0.7337634563175847,0.9535147652915514,0.4401549134947284,0.47701841361523106,0.8503177511411788,
245,1,197.33925192744368,200.13875273370195,0,29.756464415,46,121,0.3441384050346205,-0.13004405175090225,-0.08713947584534573,-0.11165932615051133,0.17869896916524444,0.6181420512286302,0.6548789538375933,0.9316344371797354,0.6848382749502397,0.7215511848509001,0.955803917632449,0.5561056349010389,0.5921594429520631,0.9050711498856571,
246,1,186.7896838694442,192.51078740925067,0,35.614437525,156,11,0.35367128322301494,-0.07750658390896707,-0.14033571935806136,-0.14067117372818183,0.18184534455085846,0.649815414832621,0.6851889148757249,0.9378579373548048,0.6808231708800128,0.7152877056189408,0.9475622696853063,0.2910516507638549,0.3202362975332289,0.735053494225743,
247,1,210.70977744023034,217.67390379992213,0,35.689195755,141,26,0.3595147969603462,-0.1083682043809537,-0.06165779604465084,0.06996692915232534,0.26140273192020497,0.5926987669484219,0.631513632028792,0.9126229959289429,0.6294707911268426,0.667244481524659,0.9249737237505183,0.40820380456828753,0.4471369611594548,0.8323561914394333,
248,1,193.60426432926445,196.15406585441923,0,31.743230699999998,90,77,0.3090948201750507,-0.07938825249651167,-0.016921757992781655,-0.08689039649480879,0.13682630246510344,0.6855046707147242,0.7182491423088232,0.9355606113171336,0.8025398376087226,0.8296091901375335,0.9697221744328518,0.5812041931730664,0.6155568086208797,0.8936081468084667,
249,1,213.86115444545402,217.11246441330064,0,31.71929008,88,79,0.29162157536065675,-0.17991461189899485,-0.08190275295286498,0.04332015494094672,0.20014710648129622,0.6667127117617154,0.6933726098334259,0.8969014427721905,0.7677714718317001,0.7906885992600032,0.9391094087090799,0.5596297465107133,0.5878716183694691,0.8411860069609969,
250,1,198.03504280639228,200.79529722012558,0,35.475127404999995,145,22,0.3628274042113281,-0.1594225836699694,-0.08964039892853483,-0.011901468598356548,0.2534035840418815,0.6461258210914835,0.6831602051459464,0.9200522671025151,0.69363233632579,0.7293971189748675,0.936269990350998,0.4474615554692461,0.4830858592343384,0.8276298897391389,
251,1,198.92174363446776,203.4828499978875,0,30.119388739999998,65,102,0.3715225214118025,-0.14231952889403854,-0.062262827924553704,0.028921660548118223,0.2204904558161392,0.6300229085371433,0.6753698218431887,0.9449107348442174,0.7675007814962057,0.8043206043900565,0.9734276163437895,0.5386692753220328,0.5862789579826359,0.91937394173364,
252,1,196.50776600543068,203.48182091661266,0,35.689195755,144,23,0.44691974546402485,-0.12428465530706517,-0.039685715962768466,-0.04518703271718965,0.19308741715025063,0.5765810634820451,0.6233524334003306,0.9618590928969192,0.6079696244834211,0.6545417392143791,0.968753443649844,0.4274494134944342,0.4710889064017511,0.9119819774273433,
253,1,208.7534902338566,212.26096403440204,0,36.738591400000004,151,16,0.3538694940020321,-0.11809280672722702,-0.1370365233127466,-0.08152837322355956,0.20888487073109388,0.5813780663037554,0.6154124157137119,0.9156320559085309,0.618254422898225,0.6521592379949328,0.930567039625908,0.30451947729544976,0.32997845276398585,0.7259141320334102,
254,1,196.02156489089447,200.12895957979447,0,35.689195755,142,25,0.37804969476544337,-0.13631306772505516,-0.04612997067734326,-0.012447054892660025,0.10536182353250176,0.6446134108750673,0.6832542980587201,0.9421118343671765,0.6928909866918036,0.7304579334603984,0.9560910198447453,0.45533770763629844,0.4915943150448448,0.8614588059115609,
255,1,211.82062953417937,214.09966876259887,0,36.43617476,145,22,0.37334555936443004,-0.09086847531943872,-0.10321743918661101,-0.08359223561526907,0.1990169604835464,0.5836410600548038,0.6239510137872784,0.9220417104804506,0.6318728380524912,0.671459406125327,0.9380581498277457,0.3810095554858081,0.4177473132917061,0.8246692486204956,
256,1,184.74098400668473,188.04393818847154,0,36.43617476,155,12,0.3531866659195481,-0.10889553431932238,-0.014633652727559588,-0.009642603458698926,0.13859097785335367,0.6944913099201592,0.7335318768899297,0.9467784584447833,0.7339561154052751,0.7708329265622619,0.9567733691522767,0.3957654885899129,0.4358126726452454,0.8288578661127319,
257,1,207.23516582841697,212.97614140018788,0,29.75646442,38,129,0.312721625190436,-0.12271030292369725,-0.10989736682371355,-0.07774911068877025,0.23205058035346618,0.6204870860274675,0.6536924705091562,0.9012085345983553,0.7033204900341916,0.7357974575969309,0.935910737525044,0.5812429652560858,0.6142491487352247,0.8821906191955653,
258,1,211.7854880746532,215.10019997006253,0,36.43617476,148,19,0.30113237230129986,-0.15221154719648927,-0.08065776928158506,-0.05442284342705933,0.20283013654987334,0.5987445807615726,0.6349227431747374,0.8822283104232951,0.6439455574101203,0.6789464554011316,0.9002590016742689,0.3518256666926122,0.38600650872084163,0.7516644087904979,
259,1,204.80770851482023,212.1879405386087,0,35.689195755,156,11,0.33148423609846167,-0.063362386604239,-0.12824354438929805,-0.011768570512530765,0.1928497182266279,0.6516521459961605,0.685302568367002,0.9310750489819531,0.6718498620969313,0.7049339012424191,0.9380025152775376,0.4223061542857485,0.45548347871362976,0.8183142334027926,
260,1,199.8923547685605,205.89648632936076,0,36.09730783,149,18,0.338173531154181,-0.09066791890632009,-0.12027582616494718,-0.0944009263811407,0.20218682877198452,0.6374142288337392,0.6718986685581979,0.9118989470019908,0.6667295527932293,0.7003727674128759,0.9228299581901558,0.42109249246984365,0.45549993449869475,0.8043274419281805,
261,1,206.20344347384042,211.27830145601314,0,36.738591400000004,156,11,0.33468402246270457,-0.08214807580795423,-0.08061685769135235,-0.040784371497121996,0.13499405693827868,0.6129652797084951,0.6514929166878485,0.9192638657082967,0.6363780800348591,0.6747687970963219,0.9278169573647094,0.3407639776840261,0.37047250585345615,0.7665876513204207,
262,1,191.45863413470104,193.8987422944478,0,40.635610400000004,161,6,0.34915995454070214,-0.15258624093044923,-0.0649099321888837,0.006274590915988774,0.13490436001793657,0.6538628290899914,0.693444682501948,0.9365854787812555,0.6833510970649477,0.7217865334524161,0.945019339337263,0.2067569007716997,0.23417629393941133,0.679664725623003,
263,1,204.39067899449586,207.11814748278982,0,35.614437525,145,22,0.3419544181996656,-0.1463944880576563,-0.1229822283200523,-0.0988701880645179,0.22457200812050712,0.6207503808403322,0.6580659769483993,0.9216028137158707,0.6620664865682638,0.6984953013121287,0.9356820298142506,0.43738005539669655,0.4732500987885056,0.8379507483725704,
264,1,197.00051019027086,203.67672295643348,0,30.11780753,59,108,0.36854387385527126,-0.05192431975503791,-0.09968241734547292,-0.06216855914543732,0.2200922344993525,0.6336845850095266,0.6738873116369039,0.956284126213261,0.7409791915349376,0.7763986916250508,0.9789968095116319,0.577245204657215,0.6185367910682756,0.9396087207403154,
265,1,223.11832044625658,221.74183315796182,1,35.689195755,147,20,0.33195441842409906,-0.16787480065369015,-0.08648281220232301,0.011760876373358894,0.18063315675788394,0.5915458117932471,0.6265791213853298,0.9002943551224791,0.6504070594810816,0.6843560068061652,0.9236065785266568,0.34292405416588534,0.3736568625062224,0.7520809026681164,
266,1,208.8965451619936,213.71256313237183,0,29.756464415,47,120,0.32716507670256445,-0.1107080523694476,-0.14685104521746783,-0.0400103743569842,0.23795894450124475,0.6262627586537107,0.6609408180745812,0.898593983122114,0.7939269738798758,0.8235779512578516,0.9592559658387441,0.5762697281403633,0.6107843588173019,0.8750294876270248,
267,1,197.40207537220513,199.58080833156833,0,31.743230699999998,102,65,0.338903594455382,-0.042877459792907024,-0.12252501106725856,-0.0539164580428269,0.25039650483903036,0.6393348978174729,0.6732835711661844,0.9190663422592567,0.7545035945861336,0.7843358658485443,0.957721044336347,0.5069768597711689,0.5414070369317248,0.8566162006310851,
268,1,209.33922883015035,211.6711599958154,0,36.70164185,148,19,0.38591362743217866,-0.17600013427142014,-0.13637343422440373,-0.024149722973227202,0.23565838498108005,0.5914587395288089,0.6348219926525912,0.9254575224638126,0.6314418636940805,0.6741004972515278,0.9377825096101852,0.33407522789327326,0.3712824841126958,0.8045342266502411,
269,1,209.11498487076207,211.25436157160544,0,36.09730783,140,27,0.32587714100600085,-0.15495739733935737,-0.04135307808761812,-0.04344590037103921,0.17309363882973056,0.6060383301072295,0.6423052703087108,0.9202927295111603,0.6636376339238673,0.6993089097242751,0.9410455404901155,0.38644529682075385,0.417347075891864,0.7994343980464421,
270,1,208.83253415464338,216.37790810907956,0,31.430195355000002,94,73,0.3819182750614031,-0.033748220778210526,-0.09906898543914652,0.0008143663785644697,0.1742925463609001,0.6010246180222126,0.6427174616676222,0.9354931872853849,0.6436426205025914,0.6843895685225188,0.9481854168384127,0.5359659657116479,0.5781536230004481,0.9126439904860237,
271,1,201.65653067513566,205.13791123188747,0,29.716817785,46,121,0.33464978868227413,-0.18512855662994074,-0.05195807114262424,-0.06651737569450494,0.23444237788814853,0.6428884300697592,0.6763354342591226,0.921171420529621,0.7775209138842804,0.8073546227189098,0.9663236613392526,0.5924187834408792,0.6258210739361734,0.8986154541644076,
